X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time,,,,,,,,,,,,,,,,,,,,
1281.2344,1264.6022,2383.2698,0.259932389,0.256558106,1264.6022,0.187040994,0.41537912,19071.92555,-0.003074918,476.1100453,32.26984683,3.2,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:03,,,,,,,,,,,,,,,,,,,,
1281.2888,1264.5735,2383.4839,0.259930779,0.256539802,1264.5735,0.187047118,0.415365658,19079.34225,-0.00308357,476.1057984,32.27267218,3.28,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:06,,,,,,,,,,,,,,,,,,,,
1281.3049,1264.6021,2383.4365,0.259934188,0.256545745,1264.6021,0.187047401,0.41537046,19075.81568,-0.003082824,476.1064056,32.27087072,3.27,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:09,,,,,,,,,,,,,,,,,,,,
1281.1248,1264.4446,2383.0811,0.259934195,0.256549861,1264.4446,0.187045744,0.415373435,19074.28534,-0.003080625,476.1074555,32.27034408,3.28,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:12,,,,,,,,,,,,,,,,,,,,
1281.1139,1264.3986,2383.1025,0.259933856,0.256542375,1264.3986,0.1870485,0.415367977,19077.19519,-0.003084391,476.1056335,32.2714019,3.28,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:15,,,,,,,,,,,,,,,,,,,,
1280.949,1264.2163,2382.7036,0.259939748,0.256544223,1264.2163,0.18705239,0.415370192,19074.22721,-0.003087613,476.1045305,32.26936131,3.25,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:18,,,,,,,,,,,,,,,,,,,,
1280.9563,1264.2534,2382.6746,0.259940417,0.25655095,1264.2534,0.187050201,0.415375152,19071.47208,-0.003084489,476.1060706,32.26829914,3.25,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:21,,,,,,,,,,,,,,,,,,,,
1280.9341,1264.196,2382.6394,0.259941968,0.256545279,1264.196,0.187053711,0.415371286,19072.97607,-0.003088635,476.1042068,32.26854684,3.28,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:24,,,,,,,,,,,,,,,,,,,,
1280.8463,1264.0865,2382.491,0.259942386,0.256541055,1264.0865,0.187055746,0.415368298,19074.38152,-0.003091196,476.1030157,32.26895689,3.3,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:27,,,,,,,,,,,,,,,,,,,,
1280.7338,1264.0314,2382.1987,0.259943817,0.256553818,1264.0314,0.187051718,0.415377731,19069.09239,-0.003085383,476.1058946,32.26689226,3.27,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:30,,,,,,,,,,,,,,,,,,,,
1280.6726,1263.9089,2382.1174,0.259945376,0.256542753,1263.9089,0.187057413,0.415369971,19072.59337,-0.003092424,476.1026501,32.26782441,3.29,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:33,,,,,,,,,,,,,,,,,,,,
1280.5349,1263.7788,2381.8606,0.259945106,0.256543663,1263.7788,0.187056833,0.415370588,19072.36048,-0.003091743,476.102955,32.26779134,3.29,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:36,,,,,,,,,,,,,,,,,,,,
1280.4597,1263.6782,2381.4839,0.259958996,0.256552015,1263.6782,0.18706439,0.415378698,19063.88656,-0.003097199,476.1013751,32.26247164,3.29,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:39,,,,,,,,,,,,,,,,,,,,
1280.4047,1263.592,2381.5063,0.2599541,0.256540703,1263.592,0.187065106,0.415369794,19069.9767,-0.003099758,476.0997937,32.26541324,3.27,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:42,,,,,,,,,,,,,,,,,,,,
1280.248,1263.4167,2381.1506,0.259958582,0.256540931,1263.4167,0.187068541,0.415370628,19068.15733,-0.003102839,476.0986537,32.26401129,3.29,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:45,,,,,,,,,,,,,,,,,,,,
1280.111,1263.3108,2380.8247,0.259960788,0.256549058,1263.3108,0.187066995,0.415376829,19064.28982,-0.003100064,476.1001403,32.26229972,3.28,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:48,,,,,,,,,,,,,,,,,,,,
1280.032,1263.1887,2380.6118,0.259966601,0.256545831,1263.1887,0.187072872,0.415375367,19063.23679,-0.003105947,476.0977612,32.26093004,3.29,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:51,,,,,,,,,,,,,,,,,,,,
1279.9935,1263.1492,2380.4998,0.259968814,0.256547708,1263.1492,0.187073855,0.415377054,19061.68495,-0.003106523,476.0976492,32.26001299,3.28,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:54,,,,,,,,,,,,,,,,,,,,
1279.8778,1262.9899,2380.3516,0.25996766,0.256537404,1262.9899,0.187077108,0.415369437,19065.95142,-0.003111218,476.095325,32.26167957,3.29,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,14:59:57,,,,,,,,,,,,,,,,,,,,
1279.7938,1262.9141,2379.9749,0.259978929,0.256549965,1262.9141,0.187080903,0.415380195,19056.93665,-0.003112545,476.0955205,32.25662677,3.27,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:00,,,,,,,,,,,,,,,,,,,,
1279.6587,1262.7526,2379.8455,0.259973982,0.256539358,1262.7526,0.187081294,0.415371794,19062.78055,-0.00311469,476.0941334,32.25949384,3.31,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:03,,,,,,,,,,,,,,,,,,,,
1277.4458,1260.402,2374.9819,0.260022406,0.256553163,1260.402,0.187113825,0.415389004,19038.9524,-0.003141909,476.0847053,32.24289992,3.28,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:06,,,,,,,,,,,,,,,,,,,,
1236.8583,1218.6434,2292.7639,0.260486334,0.256650218,1218.6434,0.187439686,0.415528444,18825.93418,-0.003421389,475.9834333,32.08865721,3.32,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:09,,,,,,,,,,,,,,,,,,,,
1195.8153,1177.3601,2210.7029,0.260874138,0.256848028,1177.3601,0.187664788,0.415729189,18609.73659,-0.003592097,475.9238363,31.9455365,3.26,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:12,,,,,,,,,,,,,,,,,,,,
1155.0625,1135.8016,2129.6016,0.261298827,0.256941616,1135.8016,0.187961044,0.415860201,18420.38417,-0.003844849,475.8231755,31.80500285,3.29,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:15,,,,,,,,,,,,,,,,,,,,
1113.0599,1093.9739,2045.2172,0.261757808,0.257269362,1093.9739,0.18818917,0.416165015,18143.59155,-0.00399561,475.7779252,31.62328594,3.27,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:18,,,,,,,,,,,,,,,,,,,,
1071.4316,1052.1632,1962.5698,0.262209604,0.257494081,1052.1632,0.188453252,0.416394334,17910.41345,-0.004196226,475.7049872,31.45730326,3.32,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:21,,,,,,,,,,,,,,,,,,,,
1029.7147,1010.1784,1880.9944,0.262622863,0.257640241,1010.1784,0.18871882,0.416561276,17720.59517,-0.004411415,475.620721,31.31329825,3.27,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:24,,,,,,,,,,,,,,,,,,,,
987.51245,967.52698,1798.6055,0.263080944,0.25775666,967.52698,0.189031663,0.416713508,17528.29184,-0.004674267,475.5135347,31.15967763,3.28,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:27,,,,,,,,,,,,,,,,,,,,
944.89252,924.94653,1715.5879,0.26353696,0.257973888,924.94653,0.189301697,0.416937773,17309.89388,-0.004880721,475.4350324,30.99340708,3.3,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:30,,,,,,,,,,,,,,,,,,,,
933.13123,912.90112,1694.1003,0.263586516,0.257872009,912.90112,0.189382241,0.416872057,17324.02788,-0.004971163,475.3905132,30.99186048,3.32,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:33,,,,,,,,,,,,,,,,,,,,
933.60132,913.49823,1695.6688,0.263523106,0.257848705,913.49823,0.189341881,0.416845826,17352.09272,-0.004938735,475.4034702,31.0140719,3.32,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:36,,,,,,,,,,,,,,,,,,,,
933.93365,913.97864,1696.8929,0.263465437,0.25783607,913.97864,0.189301679,0.416828117,17375.09841,-0.004904596,475.4176899,31.03314531,3.31,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:39,,,,,,,,,,,,,,,,,,,,
934.28247,914.44116,1697.9191,0.263427286,0.257832894,914.44116,0.189272969,0.416820123,17388.77663,-0.0048792,475.4285721,31.04508109,3.3,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:42,,,,,,,,,,,,,,,,,,,,
934.59814,914.95197,1698.9806,0.263376089,0.257839665,914.95197,0.189229941,0.41681732,17403.81181,-0.004839141,475.4463229,31.05964583,3.3,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:45,,,,,,,,,,,,,,,,,,,,
934.91205,915.40741,1700.0042,0.263331499,0.257837735,915.40741,0.189195661,0.416809257,17419.29776,-0.004808493,475.4595348,31.0733616,3.33,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:48,,,,,,,,,,,,,,,,,,,,
935.0694,915.63788,1700.5801,0.263304346,0.257832662,915.63788,0.189176375,0.416801548,17429.92317,-0.00479194,475.466461,31.08222678,3.3,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:51,,,,,,,,,,,,,,,,,,,,
935.32452,915.94409,1701.5363,0.263263687,0.257808721,915.94409,0.189154161,0.416778265,17450.83737,-0.004776005,475.4721507,31.09765366,3.28,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:54,,,,,,,,,,,,,,,,,,,,
935.57208,916.31104,1702.333,0.26322881,0.257809601,916.31104,0.189126374,0.416773676,17462.27032,-0.004750735,475.4831527,31.10806698,3.29,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:00:57,,,,,,,,,,,,,,,,,,,,
935.82715,916.60455,1702.9739,0.263212487,0.257805903,916.60455,0.189115044,0.416768575,17468.88116,-0.004741133,475.4871244,31.11348181,3.33,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:00,,,,,,,,,,,,,,,,,,,,
935.96649,916.84296,1703.4734,0.26318674,0.257809347,916.84296,0.189093393,0.416767194,17476.47776,-0.004720965,475.4960409,31.12080113,3.27,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:03,,,,,,,,,,,,,,,,,,,,
936.13312,917.06866,1704.2147,0.263149711,0.257790637,917.06866,0.189071898,0.416748211,17494.66347,-0.004704769,475.5020908,31.1344434,3.29,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:06,,,,,,,,,,,,,,,,,,,,
936.34137,917.28613,1704.8357,0.263130828,0.257775921,917.28613,0.189063046,0.416734813,17505.53953,-0.00469931,475.5036946,31.14208157,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:09,,,,,,,,,,,,,,,,,,,,
936.44415,917.48828,1705.2075,0.263109675,0.257783706,917.48828,0.189043238,0.416737238,17510.27804,-0.004680057,475.5124299,31.14744281,3.32,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:12,,,,,,,,,,,,,,,,,,,,
936.6366,917.73889,1705.7421,0.263091478,0.257783308,917.73889,0.18902909,0.416734229,17516.53578,-0.004667334,475.5179141,31.15298857,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:15,,,,,,,,,,,,,,,,,,,,
936.71332,917.83527,1706.007,0.263080662,0.257778666,917.83527,0.189022475,0.416729274,17521.61275,-0.004662156,475.5199135,31.15686536,3.34,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:18,,,,,,,,,,,,,,,,,,,,
936.90527,918.1524,1706.6927,0.263046304,0.257781232,918.1524,0.188994411,0.416725974,17532.42095,-0.004636339,475.5312118,31.16689985,3.32,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:21,,,,,,,,,,,,,,,,,,,,
937.07422,918.29059,1707.3016,0.263026091,0.25775374,918.29059,0.188989715,0.416703198,17547.73101,-0.004636844,475.5295633,31.17662181,3.3,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:24,,,,,,,,,,,,,,,,,,,,
937.16919,918.44135,1707.697,0.263005418,0.257749672,918.44135,0.188975115,0.416697181,17555.98246,-0.004624345,475.5347529,31.1833984,3.31,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:27,,,,,,,,,,,,,,,,,,,,
937.2962,918.58984,1708.1154,0.262989849,0.257741153,918.58984,0.188966341,0.416688729,17563.88857,-0.004617883,475.5371006,31.18922041,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:30,,,,,,,,,,,,,,,,,,,,
937.36987,918.74231,1708.2313,0.262985281,0.257759196,918.74231,0.188955399,0.416701008,17559.85606,-0.004604872,475.543662,31.1882239,3.34,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:33,,,,,,,,,,,,,,,,,,,,
937.50226,918.84949,1708.8452,0.262959459,0.257727554,918.84949,0.18894798,0.416674409,17578.40056,-0.004603628,475.5425469,31.20018554,3.34,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:36,,,,,,,,,,,,,,,,,,,,
937.57544,919.03088,1708.943,0.262953996,0.257752957,919.03088,0.188933338,0.416691842,17572.38424,-0.004586001,475.5514856,31.19849017,3.31,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:39,,,,,,,,,,,,,,,,,,,,
937.67401,919.15399,1709.3909,0.262932264,0.257739083,919.15399,0.188921899,0.416678622,17584.0526,-0.004578052,475.5541907,31.20687742,3.33,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:42,,,,,,,,,,,,,,,,,,,,
937.85376,919.4068,1709.9475,0.262909745,0.257738485,919.4068,0.188904434,0.41667482,17591.88208,-0.004562362,475.5609307,31.21375478,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:45,,,,,,,,,,,,,,,,,,,,
937.88605,919.4325,1710.1033,0.26290304,0.257730243,919.4325,0.188902517,0.416667895,17596.71783,-0.004562051,475.560632,31.21686397,3.33,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:48,,,,,,,,,,,,,,,,,,,,
938.09283,919.73547,1710.7515,0.262875677,0.257731513,919.73547,0.188880482,0.416664711,17605.6221,-0.004541905,475.569389,31.22495766,3.31,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:51,,,,,,,,,,,,,,,,,,,,
938.18207,919.80072,1710.9889,0.262871816,0.257721495,919.80072,0.188881525,0.416656935,17610.05012,-0.004544577,475.5677098,31.22744213,3.34,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:54,,,,,,,,,,,,,,,,,,,,
938.19836,919.85431,1711.1974,0.262855878,0.257716409,919.85431,0.188871062,0.416650895,17617.05561,-0.004535992,475.5711438,31.23292356,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:01:57,,,,,,,,,,,,,,,,,,,,
938.35052,920.06445,1711.5209,0.262848005,0.257725764,920.06445,0.188861062,0.416656439,17616.82223,-0.004525334,475.5762315,31.23406863,3.33,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:00,,,,,,,,,,,,,,,,,,,,
938.48547,920.21027,1711.9406,0.262834235,0.257716043,920.21027,0.188854191,0.416647393,17624.53733,-0.004520797,475.5776746,31.23950557,3.33,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:03,,,,,,,,,,,,,,,,,,,,
938.57849,920.37561,1712.2803,0.262816266,0.257719182,920.37561,0.188838783,0.416646959,17629.67902,-0.00450632,475.5840792,31.24451693,3.33,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:06,,,,,,,,,,,,,,,,,,,,
938.71826,920.49615,1712.7844,0.262799153,0.257697776,920.49615,0.188834039,0.416629014,17642.1929,-0.004505722,475.583206,31.25250188,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:09,,,,,,,,,,,,,,,,,,,,
938.75061,920.60291,1712.7809,0.262798232,0.25771788,920.60291,0.188825132,0.416643323,17636.23058,-0.004494198,475.589233,31.25013279,3.33,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:12,,,,,,,,,,,,,,,,,,,,
938.9472,920.81451,1713.499,0.262770415,0.257695865,920.81451,0.188812218,0.41662334,17652.5967,-0.004486315,475.5914631,31.26142918,3.29,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:15,,,,,,,,,,,,,,,,,,,,
939.01331,920.95966,1713.7705,0.262753417,0.25770167,920.95966,0.188796489,0.416624967,17656.58477,-0.004471087,475.5983271,31.26579638,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:18,,,,,,,,,,,,,,,,,,,,
939.11017,921.01282,1714.089,0.262746075,0.257682763,921.01282,0.18879841,0.41661028,17665.0119,-0.004476084,475.5951733,31.2705026,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:21,,,,,,,,,,,,,,,,,,,,
939.26611,921.2652,1714.4999,0.262729485,0.25769431,921.2652,0.188780665,0.416616096,17667.06517,-0.004458043,475.6035509,31.27399044,3.32,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:24,,,,,,,,,,,,,,,,,,,,
939.31036,921.26379,1714.6541,0.262727383,0.257679713,921.26379,0.188784952,0.416605291,17672.35831,-0.004464437,475.6000244,31.27654715,3.38,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:27,,,,,,,,,,,,,,,,,,,,
939.40448,921.42291,1714.8834,0.26271825,0.25768944,921.42291,0.188773812,0.416610914,17672.43264,-0.004452683,475.6055985,31.27802367,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:30,,,,,,,,,,,,,,,,,,,,
939.51208,921.58618,1715.1477,0.262709022,0.257696532,921.58618,0.18876367,0.416614629,17673.36506,-0.004442287,475.6104488,31.27987557,3.32,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:33,,,,,,,,,,,,,,,,,,,,
939.62,921.67932,1715.5691,0.262693476,0.257677726,921.67932,0.188759098,0.416598787,17684.58394,-0.004441392,475.6098327,31.28704489,3.36,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:36,,,,,,,,,,,,,,,,,,,,
939.79865,921.89618,1716.1046,0.262675052,0.257671286,921.89618,0.188747229,0.416591401,17692.91707,-0.004431766,475.6136296,31.29345515,3.33,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:39,,,,,,,,,,,,,,,,,,,,
939.92444,922.0578,1716.4264,0.262665485,0.257672584,922.0578,0.188739178,0.416590902,17695.7873,-0.004424259,475.6169264,31.29617247,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:42,,,,,,,,,,,,,,,,,,,,
939.9986,922.14014,1716.6178,0.262660673,0.257670543,922.14014,0.188736224,0.416588715,17698.07828,-0.004421939,475.6178151,31.29789395,3.37,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:45,,,,,,,,,,,,,,,,,,,,
940.17816,922.43536,1717.0907,0.262641297,0.257684798,922.43536,0.188715189,0.416596061,17700.23652,-0.004400454,475.6278124,31.30186632,3.33,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:48,,,,,,,,,,,,,,,,,,,,
940.31085,922.51556,1717.486,0.262633743,0.257663426,922.51556,0.188717944,0.416579569,17709.55318,-0.004406628,475.6240162,31.30696091,3.36,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:51,,,,,,,,,,,,,,,,,,,,
940.40222,922.61877,1717.7229,0.262627613,0.257661201,922.61877,0.188714028,0.416577053,17712.3576,-0.004403469,475.6252548,31.30910456,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:54,,,,,,,,,,,,,,,,,,,,
940.50946,922.75128,1718.0513,0.262615893,0.257657325,922.75128,0.188706389,0.416572513,17717.6021,-0.004397225,475.6277301,31.31315298,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:02:57,,,,,,,,,,,,,,,,,,,,
940.73206,923.05048,1718.7057,0.262591807,0.257656248,923.05048,0.188687886,0.416568134,17726.21495,-0.004380672,475.6347831,31.32056624,3.39,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:00,,,,,,,,,,,,,,,,,,,,
940.84052,923.17957,1718.9792,0.262584624,0.257655527,923.17957,0.188682531,0.41656654,17728.91117,-0.004375951,475.6367717,31.32282982,3.39,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:03,,,,,,,,,,,,,,,,,,,,
940.98511,923.29236,1719.5105,0.262567183,0.257630297,923.29236,0.188679078,0.416545795,17742.88085,-0.004377172,475.6348948,31.33141708,3.33,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:06,,,,,,,,,,,,,,,,,,,,
941.12402,923.53387,1719.7386,0.262561361,0.257653938,923.53387,0.188664885,0.416561917,17737.41108,-0.00436026,475.6434238,31.330062,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:09,,,,,,,,,,,,,,,,,,,,
941.30719,923.73798,1720.2142,0.262549259,0.257648857,923.73798,0.188657435,0.416556454,17743.18026,-0.004354394,475.6456687,31.33438445,3.34,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:12,,,,,,,,,,,,,,,,,,,,
941.42609,923.83118,1720.5476,0.262542476,0.257635653,923.83118,0.188657471,0.416545947,17749.69188,-0.004356701,475.643969,31.33817057,3.37,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:15,,,,,,,,,,,,,,,,,,,,
941.50983,924.02283,1720.8319,0.262524853,0.257648885,924.02283,0.188638233,0.416552821,17751.5727,-0.004337016,475.6531279,31.34174869,3.34,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:18,,,,,,,,,,,,,,,,,,,,
941.64691,924.16864,1721.0695,0.262524976,0.257652149,924.16864,0.188637002,0.416555185,17750.49776,-0.00433534,475.6540228,31.34128208,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:21,,,,,,,,,,,,,,,,,,,,
941.86633,924.39923,1721.7303,0.262504854,0.257636649,924.39923,0.188627482,0.416541033,17762.33825,-0.004329395,475.6557379,31.34939738,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:24,,,,,,,,,,,,,,,,,,,,
941.9917,924.6106,1722.0072,0.262494902,0.257651494,924.6106,0.188613621,0.416550214,17761.06399,-0.004314298,475.6630145,31.3504472,3.37,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:27,,,,,,,,,,,,,,,,,,,,
942.22418,924.776,1722.746,0.262476546,0.257615986,924.776,0.188613625,0.416521942,17778.65941,-0.004320413,475.6584754,31.360664,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:30,,,,,,,,,,,,,,,,,,,,
942.31848,924.89111,1722.951,0.262472515,0.257618312,924.89111,0.188609509,0.416523011,17779.31236,-0.004316288,475.6603693,31.36157474,3.34,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:33,,,,,,,,,,,,,,,,,,,,
942.55402,925.19635,1723.4868,0.262459419,0.257626079,925.19635,0.188596053,0.416526634,17781.36693,-0.004302776,475.6665816,31.36450586,3.38,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:36,,,,,,,,,,,,,,,,,,,,
942.5965,925.23242,1723.5135,0.262463555,0.257628572,925.23242,0.188598292,0.416529046,17779.14681,-0.004304373,475.6660319,31.36292872,3.37,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:39,,,,,,,,,,,,,,,,,,,,
942.7674,925.46619,1724.0776,0.262440348,0.25762417,925.46619,0.188581833,0.416522409,17788.55999,-0.004290237,475.6718524,31.37051437,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:42,,,,,,,,,,,,,,,,,,,,
942.88806,925.62555,1724.3641,0.26243255,0.257627903,925.62555,0.188574184,0.416523925,17790.06744,-0.004282673,475.6752959,31.37237713,3.4,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:45,,,,,,,,,,,,,,,,,,,,
943.07788,925.81799,1725.0048,0.262410669,0.257608119,925.81799,0.18856502,0.416506427,17803.92953,-0.004277785,475.6763177,31.3815878,3.39,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:48,,,,,,,,,,,,,,,,,,,,
943.22644,925.96796,1725.3234,0.262406946,0.257605613,925.96796,0.188563112,0.416504069,17806.01606,-0.004276489,475.676737,31.38304163,3.35,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:51,,,,,,,,,,,,,,,,,,,,
943.38037,926.14868,1725.6071,0.26240463,0.257611573,926.14868,0.188558867,0.416508007,17804.91857,-0.004271622,475.6791447,31.38295625,3.34,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:54,,,,,,,,,,,,,,,,,,,,
943.49664,926.30383,1726.1586,0.262376913,0.257595766,926.30383,0.188543498,0.416492495,17819.55574,-0.004260433,475.6830781,31.3934051,3.36,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:03:57,,,,,,,,,,,,,,,,,,,,
943.59174,926.40686,1726.3035,0.26237833,0.257599844,926.40686,0.188542955,0.416495639,17817.7632,-0.00425924,475.6838104,31.39244026,3.39,0,NTSC : 59.94[Hz],SLOW,1,Double-Frame,2025/10/11,15:04:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
